idx,id,0,1,2
0,13,4.898211511146954,4.917722025154155,4.848427882509384
1,14,4.955038757689805,5.233411665941219,5.682882660011175
2,24,4.640404211154505,4.4733310340035555,4.320331185543822
3,28,3.7899497761164778,4.059787133626188,4.212862766932694
4,33,4.279519340959119,4.847265274703815,6.239939060387002
5,40,4.58607180858512,4.476088288317164,5.477351225131788
6,50,4.642935360664524,4.654198881950771,4.571752608348994
7,54,4.213941485383369,4.1747936773280845,4.090067853103257
8,61,4.827852996329035,4.808769860173555,4.958441938763636
9,70,-5.366531544420414,-5.366531544420414,-0.7539694488094157
10,74,5.0051783667747545,6.1369078756915245,4.933890619804114
11,75,6.392905083406778,5.630665299017527,4.848192505091162
12,97,4.449770042223831,4.652746990210392,4.832263658687792
13,102,4.82956780793785,4.557143252631021,5.039201480971581
14,110,5.772178189767867,5.846643917540561,5.0394260174921035
15,114,5.452141092384584,5.366620913029075,4.841253637392263
16,117,6.9009066842165865,4.641040094996021,8.112625442383305
17,119,8.101720616910201,7.978201066663303,8.107694209364471
18,122,4.71717444186947,4.562737045421778,4.4110394174905
19,125,4.261313553355148,4.400478755528673,4.748976485967364
20,128,5.896556694192827,5.9033101184956465,5.220202262174244
21,132,7.099698247285421,7.050412240119138,7.108081754544086
22,133,9.336037041740147,8.457789580430358,8.233943666516321
23,140,5.637514445568876,6.004105032655208,5.368050050797604
24,142,5.1467393400451025,5.7592918473055565,5.1350826966843375
25,143,6.054310398292502,5.741938133609734,5.302274419095946
26,144,4.551287473113829,4.199864011411705,-6.718966632752273
27,149,5.259762738352809,5.411972721296609,4.931699106641853
28,154,6.74262695237766,5.507224607142526,5.061815370474523
29,156,6.522083475830945,6.239471160470849,6.141448832689379
30,162,5.709526899072966,5.571195175790292,5.217799416929546
31,171,5.240458885662686,4.931288340706771,4.884320211310696
32,176,4.780794197968908,4.916601267833945,4.778186499188597
33,177,5.99509541290268,6.546824863186395,5.4207374351798725
34,192,6.125123272551998,6.260390310264665,6.08935006045038
35,200,5.869973494704618,6.038078247246583,5.87849301392114
36,201,5.2428250680910855,4.980886251471091,5.34333433393172
37,210,5.260628931320232,5.873113870305683,5.246622401082124
