idx,id,0,1,2
0,A13,5.121107588001554,5.113788983297612,5.090170903052844
1,A24,3.367365986103387,2.8250341021065344,3.45611738151798
2,A33,4.532459824920604,4.288002712512974,3.9585989024761865
3,A40,4.738207910956616,4.863104884785876,4.684516555245214
4,A50,4.2659751848816745,4.368907658831068,4.437097203367052
5,A61,3.028052473430319,3.0713826497241064,2.7631220076994736
6,A69,-6.698970004336019,-6.698970004336019,2.5138321047875825
7,A70,0.2932498224296408,-5.366531544420414,-5.366531544420414
8,A74,5.2013282872870334,4.817282820997889,4.7739227072580395
9,A75,5.003675041279746,6.145529848569512,4.826913930005522
10,A80,3.5926481164383044,-5.130768280269024,-5.130768280269024
11,A97,3.559653392234446,3.521651085281159,3.3235449696492854
12,A102,5.184429355806763,5.122265040903135,5.043153923909217
13,A110,5.931239956828232,5.860317399557723,5.438149169953746
14,A114,4.0769112017449425,4.055028767177175,3.866777313103425
15,A122,5.0218381877231195,5.063679680473492,5.002535810857353
16,A125,4.05817653718513,3.9311187445214424,3.868902117767308
17,A128,5.725634722118501,5.189433321091285,6.004075347234242
18,A132,7.4527803381452795,7.507794769447295,7.513888506184712
19,A133,7.339051547320986,7.381253382833026,6.900937182415019
20,A140,5.870369312521467,5.798087492830565,5.564629733466586
21,A142,4.480211674607729,4.4978531318719295,4.349105718847634
22,A144,0.030364904722110304,2.605158999497158,4.164284434140921
23,A145,6.570943893405461,6.213773211693508,6.194065940774176
24,A150,4.77992915458922,4.830817943866751,4.755976255405214
25,A156,6.86111712047848,6.345859123960411,6.208401311351186
26,A172,5.239048091306321,5.468308183056781,5.637567175125053
27,A176,5.113450315349635,5.39452820097518,5.043842291254458
28,A177,5.700658209004316,7.50964358450729,7.613505033848815
29,A181,6.293904145661638,6.167992182390721,5.998218130817644
30,A184,5.677329773459355,5.680183347691154,5.638904084559087
31,A192,6.045253720901267,6.194592313636276,6.659534860889421
32,A200,6.344338818766968,6.294376051093299,6.628524919570102
33,A201,5.352324364475139,5.3074153757334255,5.413351406840943
34,A210,4.5535987011984265,4.505021028003581,4.5652396167530584
35,A214,4.82641769512236,4.701428176716539,4.671790139087044
36,A216,4.257399192883171,4.201153960605454,4.346929889750655
37,A220,5.406344789125696,6.502411823808783,4.852882078810576
38,A222,4.345810746136514,4.252904706522524,4.5435332848718675
39,A229,4.88777045776613,4.425602847949909,4.400588754845347
40,A236,4.521750373375053,4.749051336840963,6.797631101584925
41,A239,5.088652680401714,5.167444059341124,4.897089332814368
42,A241,5.045447380468029,5.208979859346126,4.508013106386391
43,A243,5.557003922809538,5.472684792127776,5.444452653690686
44,A249,5.700658209004316,5.510058300955465,5.777843298822323
45,A252,6.218719529361574,6.262316034000621,6.147415978639525
46,A257,6.398758663424239,7.5697711483094325,6.2444762814297095
47,A260,6.628326489343362,6.692692994952539,6.564354964870118
48,A261,4.833730816858708,5.062535356170374,5.192149962077442
49,A263,4.1956295866639595,4.0131967391530425,4.789674188221341
50,A264,4.21608061906937,4.582249887574608,4.116885563733039
51,A265,6.363198545386588,5.445642961159156,4.218334065600032
52,A269,4.63599053003436,4.792562011608228,4.469179816091307
53,A270,6.785087345570181,6.312548633762542,7.914087001251826
54,A273,5.421920484531925,5.4047001590816475,5.891751430179564
55,A274,5.476925488557195,6.347792755900412,6.545338666628299
56,A275,5.188183500960008,5.4160217378971405,4.978536665875446
57,A277,4.684070657823781,4.847516086133704,7.918795290308794
58,A279,-5.301029995663981,-7.0,-0.0028059011942251125
59,A282,5.750651850327384,6.136663185773666,5.583418927006043
60,A283,5.428636049953104,5.550753837180605,6.50394762696468
61,A289,5.588175759192364,5.579891356850911,4.903341153706755
62,A292,6.325321459939261,5.528216896950213,6.816938594784171
63,A297,6.561885864810394,7.419811400025516,5.666351906044455
64,A298,5.430580523989044,6.413755450297168,5.306589277757737
65,A300,4.83363947952837,4.856612297772733,5.530728088531833
66,A302,5.4568387922627375,5.336144405664201,5.701736576011144
67,A307,5.508504535894463,5.2000621456484755,7.457296794103267
68,A309,5.797727912097166,5.4386045220154875,5.984333345171973
69,A310,4.57210498844684,3.5700249801298045,3.2466699012854803
70,A313,4.118809815402909,4.218254724748277,4.063635045640982
