idx,id,0,1,2
0,A4,-5.036212172654444,4.330238599643388,-5.036212172654444
1,A13,5.1195963271672404,4.978926943833267,5.7291831009770515
2,A28,3.412492299328051,4.069114703385227,3.8855525388907592
3,A33,4.410004936519982,4.581409951930115,4.362289789234644
4,A50,4.48487429427852,5.458105342012592,4.475689634554488
5,A54,4.265877011383293,-4.954677021213342,3.7782232649141863
6,A62,4.859528266371282,4.966370510449569,4.818732692704291
7,A69,-6.698970004336019,-6.698970004336019,3.6818823435606793
8,A74,5.073370775712202,4.9364455267500125,5.055981566272207
9,A80,-5.130768280269024,-5.130768280269024,3.3909728855492705
10,A92,5.173169654144504,5.283229745187411,4.91129070093533
11,A102,5.406157151185533,5.850824816615415,5.047064875166054
12,A114,4.506379596539748,4.367201187704937,4.419894976036628
13,A117,5.9274772807760865,6.174306119260924,5.631145545805728
14,A119,6.727304689171953,7.4993813196512935,6.505013289766914
15,A132,5.349464806939247,5.326205962871551,5.43654920385226
16,A143,5.343177499483625,4.853141179195732,5.161547972515175
17,A144,3.6403445679221678,4.240047773054045,3.873675915124325
18,A149,5.238912070903079,4.961307877962032,5.226240464808373
19,A150,5.081281762563275,5.230856966440116,5.116570223042974
20,A154,5.215993206196918,5.2274241531865675,5.075707146366577
21,A156,6.161622514064392,4.8055896789479835,6.030982040387618
22,A162,5.894025032206078,6.52695770650039,5.527904051314101
23,A168,5.5138392883914324,6.100635866238861,5.378006496165679
24,A171,4.565465518519399,4.342181580473213,4.467867125307172
25,A172,6.5266776625655165,5.516683418620121,6.557503352186817
26,A176,5.229442748202594,5.3269066239222465,5.277225169479747
27,A177,7.811445435427757,7.8483890928136555,6.367646037196847
28,A181,6.083597924827862,6.0882438512664825,6.154524698275222
29,A184,5.020012629701657,5.164136844680058,4.991447863762711
30,A200,6.07938206081067,6.043035549978609,6.4833036649850175
31,A201,6.527843902479855,5.19581057141197,5.311812327986852
32,A214,4.830877888182309,4.782648169785389,4.84993454875817
33,A216,4.8096960415038135,5.218083120289756,4.640943312409964
34,A220,4.741243650067547,4.9424663268542295,4.755696682199207
35,A222,4.481183407782132,4.621603404973406,4.30644904712446
36,A229,4.849646023214185,4.893592725936667,4.757662142430085
37,A231,4.297309135446442,4.605033931604139,4.498124387687485
38,A233,5.860344056700255,5.8514323374963295,5.414429805801945
39,A236,4.818345803057862,4.489155909828026,4.519499327635358
40,A243,5.878377753592127,6.193973426475617,5.712513163567557
41,A245,5.3925967198903155,5.622713640553268,5.1252264699390775
42,A246,7.2514768811043435,5.824773406800028,5.945643547909677
43,A248,6.45862923858013,5.323877817252407,5.325370942840199
44,A249,5.926210388677847,6.6036037669140395,5.956004434131988
45,A251,6.386254728860136,5.491254227678598,5.6112371358512
46,A257,6.362013432331153,5.688367400919071,6.292632149308605
47,A260,7.2405519938137495,6.074238825228185,6.317730178508493
48,A261,5.242231995074686,5.303948398561531,4.822311359828068
49,A263,4.959621289233923,5.782224159594597,4.429922735384689
50,A264,4.904273995490295,5.117229853365366,4.832668422765049
51,A265,4.8532160841926535,5.370667017582694,5.194938439066685
52,A269,5.263663048442659,4.74862148468419,4.914703667590507
53,A270,6.105326890855625,6.12858083306513,5.759875048132731
54,A271,5.172378721353613,6.1032980036001225,5.58974301111938
55,A275,5.470233296792637,5.070311663016419,5.308949025980872
56,A278,5.328462580419422,5.357530269495726,5.2138634612115045
57,A279,-7.0,-7.0,-4.5376020021010435
58,A280,5.084888214509381,4.9597246536108,5.131879034673731
59,A281,5.810144305575647,5.277603026423063,5.321720189816695
60,A282,5.607165075092921,6.026832632490823,5.519865910883371
61,A297,7.276901850064543,7.61818600255595,6.461531690368358
62,A298,6.5560581413886965,5.110074311139827,5.223285881660723
63,A299,5.048705873740859,4.775157132784806,5.070021233734625
64,A300,5.388039713629271,5.66233910218128,5.163224307323501
65,A307,5.617201496657861,6.200134470896125,5.242476328937693
66,A311,4.520827818619805,4.961356158627302,4.750506312084183
67,A314,6.1823470204984154,6.195269329905378,6.372952302156057
68,A315,5.341671689460325,5.215026795781229,5.430004710927254
69,A319,5.712767012624438,5.498774656140676,5.683510818852807
70,A323,6.568502339585531,5.758131352861319,5.8967658951222175
71,A325,4.906239173919119,5.624357600806389,4.902962177035682
72,A329,6.571893804189819,4.846435590538543,6.326082175261151
73,A331,6.278818968781492,6.088735887023369,6.186105267594041
74,A333,7.855619994770598,6.114826076842916,6.559880183713166
75,A334,5.972407343848566,5.532276647119996,6.147999838108764
76,A335,5.5166458834835685,6.404506162444587,5.578499158930429
77,A336,5.1506646605164335,5.320681447578007,5.19840990856426
78,A337,5.228836231110263,5.84211807192933,5.306061140113183
79,A339,6.252043129847469,6.212744902111506,6.7613244413775275
80,A342,4.785575462300457,4.7018900896351745,5.192233938787391
81,A343,6.408066043052061,6.575527870626251,5.861155387796977
82,A344,4.411779591163617,4.406165333276553,3.970644131352892
83,A345,6.422222191708947,6.709207781162417,5.671743994815992
84,A346,5.339463366849301,5.320700540884514,5.378140337022223
85,A347,4.291267592081668,4.371038477097791,3.9361171672221213
86,A355,5.602996189025522,6.342289015998519,5.5508080855039275
87,A356,5.9289925970012725,6.382168748835924,5.404022675710757
88,A357,5.924955844583314,5.160274300733409,5.831604895413039
89,A359,6.12393196169145,6.144360588045385,6.144449349457285
90,A360,5.181545765554415,5.464109485287703,5.2953680485276555
91,A362,6.15349412994311,5.269115359484351,5.655191469306247
92,A367,6.098797345457228,6.966459426170998,5.200932262465573
93,A371,5.546070975825365,5.485419444272983,4.938753120751314
94,A372,5.5749880928377324,5.569308350783024,5.186495535628804
95,A376,4.84765482185962,4.8527697519218105,4.6138304096083536
96,A379,5.356203365087904,6.043308823102986,5.764862761291197
97,A384,3.742165921606991,6.58678572966361,3.5506057194154277
98,A385,1.9082515630710184,4.393244838369496,4.2571727232164
99,A386,5.736317126710732,5.039275281398446,5.432574239811636
100,A391,7.010001276500437,6.353711050891874,6.8155677209200105
101,A393,5.754512006360197,5.6355539118754265,6.007652205634882
102,A394,4.218325133910292,4.48206839283812,4.435276610304615
103,A398,4.846726565184314,4.60397015449073,4.834637033998727
104,A400,5.360003857338255,5.919521003795064,5.674606181879612
105,A405,4.010848415898729,4.079002062614715,4.025155475007163
106,A410,5.428568223954459,4.9262118813731774,5.154129271145224
107,A412,7.147328130898985,8.20825399966108,7.522434973675407
108,A413,5.039782022916751,4.300977225678588,4.743353814037681
109,A414,5.434827647293234,5.170073578188722,5.301736885769203
110,A420,6.738603872475232,5.738976580763002,5.7465829834144015
111,A423,5.893442607541887,6.011353453595539,5.669583048472162
112,A427,6.377168143869086,5.247752873475069,5.300748047042999
113,A428,4.257617865375344,7.528697570420981,4.532522141296299
114,A429,5.251612916279054,5.267123366432934,6.073536531648057
115,A432,4.174683022355234,4.411146100500664,4.1245593232665065
116,A436,5.448056246532323,5.404576312324218,5.5270246888644
117,A438,-6.0,-7.0,-7.0
118,A439,3.7078196108910704,5.29602094785554,3.537734871542238
119,A441,5.0556252279377425,4.815229243262631,5.420708588266645
120,A443,5.57443387470977,4.910535509476516,5.103195282675047
121,A445,5.444023861794633,5.574126454646047,5.351343036384486
122,A450,4.636253534767065,5.385244389520567,4.985685042588394
123,A452,4.7452776753120105,4.779804498793188,5.828862756171207
124,A453,4.849059850987881,5.167680572063096,5.107211666107375
125,A454,4.632816322485376,4.819922330671998,4.612996714769433
126,A455,5.686636269262293,5.325332753214014,7.301196732733563
127,A456,6.252013716716398,6.463008725444875,6.408740811519615
128,A462,5.391737280974057,7.230180086544936,6.110763056829805
129,A463,3.519543444252416,3.2901163401205187,3.319091895038142
130,A464,5.671794115217634,5.508108821759161,5.739223819777545
131,A467,5.161095659147444,6.760795996968077,5.380618744414823
