idx,id,0,1,2
0,4,-5.036212172654444,4.330238599643388,-5.036212172654444
1,13,5.1195963271672404,4.978926943833267,5.7291831009770515
2,28,3.412492299328051,4.069114703385227,3.8855525388907592
3,33,4.410004936519982,4.581409951930115,4.362289789234644
4,50,4.48487429427852,5.458105342012592,4.475689634554488
5,54,4.265877011383293,-4.954677021213342,3.7782232649141863
6,62,4.859528266371282,4.966370510449569,4.818732692704291
7,69,-6.698970004336019,-6.698970004336019,3.6818823435606793
8,74,5.073370775712202,4.9364455267500125,5.055981566272207
9,80,-5.130768280269024,-5.130768280269024,3.3909728855492705
10,92,5.173169654144504,5.283229745187411,4.91129070093533
11,102,5.406157151185533,5.850824816615415,5.047064875166054
12,114,4.506379596539748,4.367201187704937,4.419894976036628
13,117,5.9274772807760865,6.174306119260924,5.631145545805728
14,119,6.727304689171953,7.4993813196512935,6.505013289766914
15,132,5.349464806939247,5.326205962871551,5.43654920385226
16,143,5.343177499483625,4.853141179195732,5.161547972515175
17,144,3.6403445679221678,4.240047773054045,3.873675915124325
18,149,5.238912070903079,4.961307877962032,5.226240464808373
19,150,5.081281762563275,5.230856966440116,5.116570223042974
20,154,5.215993206196918,5.2274241531865675,5.075707146366577
21,156,6.161622514064392,4.8055896789479835,6.030982040387618
22,162,5.894025032206078,6.52695770650039,5.527904051314101
23,168,5.5138392883914324,6.100635866238861,5.378006496165679
24,171,4.565465518519399,4.342181580473213,4.467867125307172
25,172,6.5266776625655165,5.516683418620121,6.557503352186817
26,176,5.229442748202594,5.3269066239222465,5.277225169479747
27,177,7.811445435427757,7.8483890928136555,6.367646037196847
28,181,6.083597924827862,6.0882438512664825,6.154524698275222
29,184,5.020012629701657,5.164136844680058,4.991447863762711
30,200,6.07938206081067,6.043035549978609,6.4833036649850175
31,201,6.527843902479855,5.19581057141197,5.311812327986852
32,214,4.830877888182309,4.782648169785389,4.84993454875817
33,216,4.8096960415038135,5.218083120289756,4.640943312409964
34,220,4.741243650067547,4.9424663268542295,4.755696682199207
35,222,4.481183407782132,4.621603404973406,4.30644904712446
36,229,4.849646023214185,4.893592725936667,4.757662142430085
37,231,4.297309135446442,4.605033931604139,4.498124387687485
38,233,5.860344056700255,5.8514323374963295,5.414429805801945
39,236,4.818345803057862,4.489155909828026,4.519499327635358
40,243,5.878377753592127,6.193973426475617,5.712513163567557
41,245,5.3925967198903155,5.622713640553268,5.1252264699390775
42,246,7.2514768811043435,5.824773406800028,5.945643547909677
43,248,6.45862923858013,5.323877817252407,5.325370942840199
44,249,5.926210388677847,6.6036037669140395,5.956004434131988
45,251,6.386254728860136,5.491254227678598,5.6112371358512
46,257,6.362013432331153,5.688367400919071,6.292632149308605
47,260,7.2405519938137495,6.074238825228185,6.317730178508493
48,261,5.242231995074686,5.303948398561531,4.822311359828068
49,263,4.959621289233923,5.782224159594597,4.429922735384689
50,264,4.904273995490295,5.117229853365366,4.832668422765049
51,265,4.8532160841926535,5.370667017582694,5.194938439066685
